"","ncesID","id","year","name","total_liabilities","net_pension_liability","net_opeb_liability","net_pension_assets","net_opeb_assets","expenses","revenues","state.name","state.abb","enrollment_20","fte_20","revenue_nces_20","expenditure_nces_20","enrollment_21","fte_21","revenue_nces_21","expenditure_nces_21","county","city","zip","zip4","locale","latitude","longitude","congresstional_code","metro_code","enrollment_22","fte_22"
"261","4900210","39313",2022,"Davis School District",612899141,0,0,65971070,65971070,674110332,819673603,"Utah","UT",74773,3055.61,714113000,703172000,72082,NA,740335000,705134000,"Davis County","Farmington",84025,NA,"21-Suburb: Large",40.980796,-111.886593,4902,"1-Metropolitan Area",74486,3061.45
"262","1200180","68696",2022,"The School Board of Broward County",4101087000,717399000,218703000,0,0,3098004000,3345977000,"Florida","FL",269172,14111.43,3003196000,3148988000,260235,13737.49,2979069000,3179172000,"Broward County","FORT LAUDERDALE",33301,3125,"21-Suburb: Large",26.114594,-80.139472,1222,"1-Metropolitan Area",256037,13341.46
"263","2400060","41282",2022,"Anne Arundel County Board of Education",2579835716,59724128,2234317354,0,0,1541721301,1668980363,"Maryland","MD",84984,5787,1457055000,1501275000,83044,5957.47,1469198000,1465525000,"Anne Arundel County","Annapolis",21401,NA,"21-Suburb: Large",38.97612,-76.559401,2404,"1-Metropolitan Area",83163,6013.61
"264","1201920","70626",2022,"Volusia County District School Board",677407707,166740065,52779620,0,0,692783836,784666880,"Florida","FL",63009,3844.04,671121000,668962000,61088,3664.93,717538000,673085000,"Volusia County","DELAND",32720,4207,"13-City: Small",29.030183,-81.308481,1206,"1-Metropolitan Area",62666,3782.92
"265","1301290","70971",2022,"Cobb County School District",1478270000,497854000,677878000,0,0,1398684000,1702635000,"Georgia","GA",112097,7361.8,1504214000,1528033000,107379,7347.7,1577457000,1456244000,"Cobb County","Marietta",30061,NA,"21-Suburb: Large",33.938441,-84.538051,1311,"1-Metropolitan Area",106970,7331.5
"266","1300120","70961",2022,"School District Atlanta Public Schools",1053233508,513809696,311254040,0,0,1073033604,1339925605,"Georgia","GA",52416,4025.5,1230648000,1032605000,51012,4099.2,1127638000,1041310000,"Fulton County","Atlanta",30335,NA,"11-City: Large",33.748278,-84.392176,1305,"1-Metropolitan Area",49994,4076.9
"267","4502310","38341",2022,"The School District of Greenville County",2631862828,860615385,1065211698,0,0,1060578074,1147588388,"South Carolina","SC",77302,5003.8,1004916000,930194000,74094,4990.38,1058506000,984000000,"Greenville County","Greenville",29601,NA,"21-Suburb: Large",34.8439,-82.396061,4504,"1-Metropolitan Area",76939,5133.93
"268","4816110","38984",2022,"Cypress-Fairbanks Independent School District",4220130011,169555630,340606217,0,0,1402098528,1445079192,"Texas","TX",117446,7375.24,1313144000,1401690000,114881,7659.35,1391872000,1582191000,"Harris County","HOUSTON",77065,4208,"21-Suburb: Large",29.922756,-95.583673,4802,"1-Metropolitan Area",117217,7682.15
"269","4833120","38820",2022,"Northside Independent School District",3044379243,137638982,288188237,0,0,1245917923,1402718826,"Texas","TX",107817,7001.95,1281221000,1325003000,103151,6844.94,1223549000,1344525000,"Bexar County","SAN ANTONIO",78238,1699,"11-City: Large",29.490785,-98.601414,4820,"1-Metropolitan Area",102377,6792.17
"270","4703690","107389",2022,"Rutherford County Schools",190295261,NA,147335929,224126502,NA,474092425,579138788,"Tennessee","TN",47458,3083.9,461443000,493333000,47186,3008.05,501384000,563614000,"Rutherford County","Murfreesboro",37128,NA,"21-Suburb: Large",35.812086,-86.403053,4704,"1-Metropolitan Area",49253,3082.8
"271","0634410","146595",2022,"San Francisco Unified School District",2775479417,0,1038791715,0,0,1219446138,1528126847,"California","CA",52811,0,1171190000,1189503000,51790,2501.58,1228255000,1161029000,"San Francisco County","San Francisco",94102,5207,"11-City: Large",37.779253,-122.422153,612,"1-Metropolitan Area",49204,2547.13
"272","1200480","165645",2022,"Duval County Public Schools",831526613,284255138,47375605,0,0,1454171462,1622124555,"Florida","FL",130279,6851,1329442000,1282135000,126815,6539,1436463000,1354660000,"Duval County","JACKSONVILLE",32207,8152,"11-City: Large",30.317393,-81.650348,1204,"1-Metropolitan Area",128948,7126
"273","5102250","1250804",2022,"Loudoun County Public Schools",1327976395,636300637,347197802,0,0,1626827252,1740091007,"Virginia","VA",83606,5995.09,1382367000,1493054000,81066,6114.58,1508890000,1533826000,"Loudoun County","Ashburn",20148,NA,"21-Suburb: Large",39.0337,-77.517751,5110,"1-Metropolitan Area",81131,5924
"274","0102370","1017229",2022,"Mobile County Board of School Commissioners",1117729692,393780000,255091005,0,0,637702637,767151946,"Alabama","AL",53941,2973.4,609296000,582822000,52460,2960.79,675221000,623151000,"Mobile County","Mobile",36618,69,"12-City: Mid-size",30.718638,-88.219762,101,"1-Metropolitan Area",52614,2608.55
"275","5101890","1267423",2022,"Henrico County School Board",467193516,274688193,78353723,0,0,615220444,700416757,"Virginia","VA",51786,3030.57,704381000,666541000,50191,2938.87,760463000,735065000,"Henrico County","Henrico",23223,420,"21-Suburb: Large",37.5416,-77.3823,5104,"1-Metropolitan Area",49991,2893
"276","4218990","87525",2022,"School District of Philadelphia",8177981593,3253100000,208300000,0,0,4272581672,4651065458,"Pennsylvania","PA",130617,7789.23,3705298000,3967179000,124111,7855.67,3812902000,3899835000,"Philadelphia County","Philadelphia",19130,NA,"11-City: Large",39.96101,-75.162641,4203,"1-Metropolitan Area",118053,7968.97
"277","2400510","196828",2022,"Prince George’S County Public Schools",3163917915,155041238,2586693000,0,0,2731903656,2806872425,"Maryland","MD",135952,9309.51,2517293000,2393113000,131646,9368.2,2646083000,2577578000,"Prince George's County","Upper Marlboro",20772,NA,"21-Suburb: Large",38.815333,-76.759758,2405,"1-Metropolitan Area",128770,9274
"278","4700148","87787",2022,"Board of Education of Shelby County",1137820317,58210,997809591,595080353,0,1404707288,1627631646,"Tennessee","TN",113198,6897,1347179000,1395085000,110780,6546.09,1385982000,1382789000,"Shelby County","Memphis",38112,NA,"11-City: Large",35.130137,-89.975672,4709,"1-Metropolitan Area",105596,6694.54
"279","0404970","30554",2022,"Mesa Unified School District No.4",933067958,438021553,0,0,0,737710699,770276105,"Arizona","AZ",62703,3274.31,630987000,619835000,57956,3321.27,704867000,681325000,"Maricopa County","MESA",85201,7422,"11-City: Large",33.4147,-111.829291,409,"1-Metropolitan Area",58859,3476.15
"280","2200840","76062",2022,"Jefferson Parish Public School System",1254771469,287711839,558494795,0,0,772876334,897502814,"Louisiana","LA",49862,2362.9,671932000,633269000,48160,2302.73,730466000,665419000,"Jefferson Parish","Harvey",70058,3585,"21-Suburb: Large",29.8864,-90.055,2202,"1-Metropolitan Area",46896,2186.31
"281","2601103","161679",2022,"Detroit Community Schools",1813478537,0,0,0,0,76902950,184659192,"MICHIGAN","MI",50644,3106.83,882259000,832841000,48782,3074.53,932712000,872308000,"Wayne County","DETROIT",48202,3085,"11-City: Large",42.36924,-83.076781,2613,"1-Metropolitan Area",48536,3143.83
"282","5103840","1265776",2022,"School Board of The City of Virginia Beach",691651798,374959932,144993753,1594224,167335,952286866,1091463736,"Virginia","VA",68706,4244.49,875527000,932013000,65612,4354.66,929419000,936164000,"Virginia Beach city","Virginia Beach",23456,6038,"11-City: Large",36.751983,-76.059624,5102,"1-Metropolitan Area",65450,4238
"283","1200150","93779",2022,"Brevard District School Board County",716195226,192510509,17479901,0,0,820790396,915719479,"Florida","FL",73962,4515.1,800729000,791424000,70996,4397.07,834159000,780295000,"Brevard County","VIERA",32940,6601,"21-Suburb: Large",28.248696,-80.736704,1208,"1-Metropolitan Area",72497,4433.3
"284","1201500","93789",2022,"The School District of Palm Beach County",2604310000,616040000,63218000,0,0,2632326000,2972557000,"Florida","FL",194675,11882.84,2591858000,2555723000,187057,11696.46,2744547000,2522461000,"Palm Beach County","WEST PALM BEACH",33406,5869,"21-Suburb: Large",26.64925,-80.093741,1221,"1-Metropolitan Area",187943,11554.7
"285","1302550","70981",2022,"Gwinnett County Board of Education",3303196914,581621322,1040000402,0,0,2160225739,2664462836,"Georgia","GA",180589,11429,2354981000,2212800000,177401,11361.3,2344890000,2230587000,"Gwinnett County","Lawrenceville",30045,NA,"21-Suburb: Large",34.016948,-84.057792,1307,"1-Metropolitan Area",179581,11746.5
"286","4703180","107203",2022,"Metropolitan Nashville Public Schools",181456,0,0,0,0,5287030,5664158,"Tennessee","TN",85588,5529.6,1259031000,1151304000,80494,5245.5,1508635000,1215256000,"Davidson County","Nashville",37204,NA,"11-City: Large",36.1219,-86.766811,4705,"1-Metropolitan Area",80381,4856.29
"287","4825740","38991",2022,"Klein Independent School District",1451632789,77661481,155117901,0,0,606175507,667137983,"Texas","TX",54096,3530.5,594459000,555899000,52824,3617.09,629979000,618854000,"Harris County","KLEIN",77379,3299,"21-Suburb: Large",30.04787,-95.533248,4802,"1-Metropolitan Area",53294,3653.1
"288","5103130","1250808",2022,"Prince William County Public Schools",867756947,0,0,520381119,127137030,1390687645,1593005209,"Virginia","VA",92237,5696.94,1302817000,1321655000,89548,5650.41,1425919000,1314351000,"Prince William County","Manassas",20112,NA,"21-Suburb: Large",38.63614,-77.434841,5101,"1-Metropolitan Area",90070,5631
"289","2502790","1267424",2022,"Boston City School",0,594129250,1270608900,0,0,2123695000,2123695000,"Massachusetts","MA",50480,4406.39,1550952000,1763526000,48112,4595.49,1654669000,1919037000,"Suffolk County","Roxbury",2119,NA,"11-City: Large",42.330141,-71.083712,2507,"1-Metropolitan Area",46169,4256.01
"290","5101260","1267421",2022,"Fairfax County Public Schools",3007244663,2163904859,380070500,0,0,3121966572,3657143582,"Virginia","VA",188887,13132.45,3154609000,3319353000,180028,13149.81,3288664000,3286505000,"Fairfax County","Falls Church",22042,NA,"21-Suburb: Large",38.868583,-77.22411,5111,"1-Metropolitan Area",178479,13199
"291","4702220","107065",2022,"Knox County Schools",156187494,16005458,46555298,0,0,623144333,781733372,"Tennessee","TN",61545,3925.3,604658000,596329000,59169,3931.42,653066000,611632000,"Knox County","Knoxville",37902,NA,"21-Suburb: Large",35.96136,-83.915571,4702,"1-Metropolitan Area",60426,4016.73
"292","3600077",NA,2020,"NEW YORK CITY GEOGRAPHIC DISTRICT # 2",3863393605.0684,0,2306532117.27996,NA,NA,2002375173.89723,1828178220.87758,"New York","NY",62229,4633.68,NA,NA,60446,4496.55,NA,NA,"New York County","NEW YORK",10001,NA,"11-City: Large",40.74741,-73.992971,3612,"1-Metropolitan Area",56893,4707.28
"293","3600087",NA,2020,"NEW YORK CITY GEOGRAPHIC DISTRICT #10",3307622187.36006,0,1974724189.88453,NA,NA,1714321974.3162,1565184256.11362,"New York","NY",53277,4107.9,NA,NA,51467,4058.62,NA,NA,"Bronx County","BRONX",10458,NA,"11-City: Large",40.860614,-73.890126,3615,"1-Metropolitan Area",46525,4107.03
"294","3600151",NA,2020,"NEW YORK CITY GEOGRAPHIC DISTRICT #20",3229210737.34155,0,1927910806.02613,NA,NA,1673681760.83643,1528079544.59699,"New York","NY",52014,3366.52,NA,NA,50119,3391.52,NA,NA,"Kings County","BROOKLYN",11209,NA,"11-City: Large",40.62024,-74.028521,3611,"1-Metropolitan Area",47493,3430.38
"295","3600098",NA,2020,"NEW YORK CITY GEOGRAPHIC DISTRICT #24",3585011228.28062,0,2140331631.75258,NA,NA,1858091153.91048,1696446212.61109,"New York","NY",57745,4182.78,NA,NA,54293,4182.09,NA,NA,"Queens County","CORONA",11368,NA,"11-City: Large",40.7424,-73.8629,3614,"1-Metropolitan Area",51878,4245.19
"296","3600103",NA,2020,"NEW YORK CITY GEOGRAPHIC DISTRICT #31",3985139332.29427,0,2379217030.77666,NA,NA,2065475299.49803,1885788940.81749,"New York","NY",64190,4579.82,NA,NA,62857,4668.6,NA,NA,"Richmond County","STATEN ISLAND",10301,4547,"11-City: Large",40.609046,-74.104347,3611,"1-Metropolitan Area",60749,4751.01
"297","3600077",NA,2021,"NEW YORK CITY GEOGRAPHIC DISTRICT # 2",3218935572.94571,0,2580870553.98612,75297408.3553671,NA,1938395662.48847,1918419816.4632,"New York","NY",62229,4633.68,NA,NA,60446,4496.55,NA,NA,"New York County","NEW YORK",10001,NA,"11-City: Large",40.74741,-73.992971,3612,"1-Metropolitan Area",56893,4707.28
"298","3600087",NA,2021,"NEW YORK CITY GEOGRAPHIC DISTRICT #10",2740776182.58937,0,2197493048.37381,64112293.8792588,NA,1650455109.70609,1633446591.89874,"New York","NY",53277,4107.9,NA,NA,51467,4058.62,NA,NA,"Bronx County","BRONX",10458,NA,"11-City: Large",40.860614,-73.890126,3615,"1-Metropolitan Area",46525,4107.03
"299","3600151",NA,2021,"NEW YORK CITY GEOGRAPHIC DISTRICT #20",2668991032.99584,0,2139937320.83562,62433094.15615,NA,1607227148.33504,1590664109.80576,"New York","NY",52014,3366.52,NA,NA,50119,3391.52,NA,NA,"Kings County","BROOKLYN",11209,NA,"11-City: Large",40.62024,-74.028521,3611,"1-Metropolitan Area",47493,3430.38
"300","3600098",NA,2021,"NEW YORK CITY GEOGRAPHIC DISTRICT #24",2891269381.95979,0,2318155129.99319,67632633.9515922,NA,1741079901.1264,1723137463.11148,"New York","NY",57745,4182.78,NA,NA,54293,4182.09,NA,NA,"Queens County","CORONA",11368,NA,"11-City: Large",40.7424,-73.8629,3614,"1-Metropolitan Area",51878,4245.19
"301","3600103",NA,2021,"NEW YORK CITY GEOGRAPHIC DISTRICT #31",3347328744.80774,0,2683813327.79514,78300784.1212538,NA,2015712142.3591,1994939522.93662,"New York","NY",64190,4579.82,NA,NA,62857,4668.6,NA,NA,"Richmond County","STATEN ISLAND",10301,4547,"11-City: Large",40.609046,-74.104347,3611,"1-Metropolitan Area",60749,4751.01
"302","3600077",NA,2022,"NEW YORK CITY GEOGRAPHIC DISTRICT # 2",3733134667.26196,0,1947877292.85038,NA,NA,2219386190.50068,2219386190.50068,"New York","NY",62229,4633.68,NA,NA,60446,4496.55,NA,NA,"New York County","NEW YORK",10001,NA,"11-City: Large",40.74741,-73.992971,3612,"1-Metropolitan Area",56893,4707.28
"303","3600087",NA,2022,"NEW YORK CITY GEOGRAPHIC DISTRICT #10",3052820037.51539,0,1592902308.71748,NA,NA,1814932285.39617,1814932285.39617,"New York","NY",53277,4107.9,NA,NA,51467,4058.62,NA,NA,"Bronx County","BRONX",10458,NA,"11-City: Large",40.860614,-73.890126,3615,"1-Metropolitan Area",46525,4107.03
"304","3600151",NA,2022,"NEW YORK CITY GEOGRAPHIC DISTRICT #20",3116337066.99018,0,1626044263.25458,NA,NA,1852693799.68447,1852693799.68447,"New York","NY",52014,3366.52,NA,NA,50119,3391.52,NA,NA,"Kings County","BROOKLYN",11209,NA,"11-City: Large",40.62024,-74.028521,3611,"1-Metropolitan Area",47493,3430.38
"305","3600098",NA,2022,"NEW YORK CITY GEOGRAPHIC DISTRICT #24",3404066585.84037,0,1776175947.80539,NA,NA,2023751899.01735,2023751899.01735,"New York","NY",57745,4182.78,NA,NA,54293,4182.09,NA,NA,"Queens County","CORONA",11368,NA,"11-City: Large",40.7424,-73.8629,3614,"1-Metropolitan Area",51878,4245.19
"306","3600103",NA,2022,"NEW YORK CITY GEOGRAPHIC DISTRICT #31",3986152916.90537,0,2079897310.09733,NA,NA,2369808090.39294,2369808090.39294,"New York","NY",64190,4579.82,NA,NA,62857,4668.6,NA,NA,"Richmond County","STATEN ISLAND",10301,4547,"11-City: Large",40.609046,-74.104347,3611,"1-Metropolitan Area",60749,4751.01
